流水號,X,Y
38920,266604.0625,2768283
38924,266562.0625,2768331.25
38930,266568.6563,2768377.5
38933,266613.875,2768406
38937,266646.75,2768427.25
38941,266692.2188,2768465.5
38702,266710.1563,2768489.5
38698,266741.6563,2768468.25
38705,266737.6875,2768517
38714,266727.5938,2768544.75
38947,266710.6875,2768571
38710,266766.8438,2768540
38755,266801.9688,2768565.5
38720,266817.719,2768577.188
38727,266892.0625,2768641
38730,266931.875,2768666.5
38733,266965.6875,2768690.75
38736,266991.375,2768710.5
38951,267018.9688,2768733.25
38952,267057.125,2768770.75
38934,266513.6563,2768408
38696,266455.25,2768430.25
99720837,266479.6875,2768455.75
38703,266464.1875,2768493.25
38945,266449.9688,2768534
38722,266421.0313,2768605.75
38734,266378.9375,2768691
38956,266380.3125,2768728.25
38957,266458.8438,2768763
38756,266343.5938,2768713.75
38958,267013.5625,2765073.75
37998,266962.9688,2765127.5
38773,266928.9375,2765174.5
38017,266914.6875,2765242.25
38048,266890.2188,2765308.5
909267,266876.5625,2765342.25
38060,266868.5625,2765364.5
38785,266854.6875,2765421.75
38757,266659.8125,2766040.25
38758,266643.0938,2766207
38959,266644.0313,2766262.25
38832,266652.6563,2766297.25
38187,266711.8438,2766302
38183,266741.0625,2766290
38200,266648.4063,2766338.75
38209,266646.3125,2766383
38216,266643.75,2766421
38851,266639.9063,2766450.25
38960,266632.3125,2766487.5
38961,266604.125,2766539.25
38239,266626.0938,2766567.75
38245,266658.4063,2766602.75
38251,266632.1563,2766645.5
38257,266596.5,2766675.75
38864,266572.5938,2766709.25
38276,266561.6875,2766758.25
38866,266539.3438,2766781.25
38267,266756.375,2766725.25
38260,266855.7813,2766686.5
38275,266785.1563,2766757.75
38867,266813.1563,2766787.25
38868,266851,2766816.25
38759,266561.9688,2766593
38962,266534.8438,2766648.25
38760,266515.875,2766691.25
38268,266503.0625,2766726
38865,266489.625,2766749
38280,266476.5,2766784.25
38286,266501.5938,2766807.75
38290,266528.5313,2766826.5
38298,266523.6875,2766854
38284,266465.875,2766803.25
38301,266456.2188,2766876
38303,266487.7813,2766881.5
38304,266496.9688,2766883
38309,266455.5313,2766912.75
38310,266372.0625,2766922.25
38316,266362.375,2766942.75
38761,267474.1563,2764907
37975,267451.6563,2764959
37977,267449.25,2764966
37979,267439.0938,2764988.5
37981,267468.1563,2765012.25
37982,267427.875,2765013.25
37987,267413.1563,2765032.25
37992,267400.8438,2765076.25
37994,267426.375,2765090.75
38003,267441.4063,2765137.25
38006,267507.7188,2765173
38011,267533.9688,2765205.5
38013,267544.7188,2765220.5
38000,267378.9063,2765125.5
38774,267363.125,2765162.5
38010,267345.75,2765203.25
38775,267330.7813,2765238
38963,267315.0625,2765275.25
38020,267327.3125,2765265.5
38021,267380.25,2765266.25
38022,267412.625,2765266.25
38023,267412.625,2765266.25
38777,267451.9375,2765273.75
38029,267509.4688,2765275.5
38028,267559.2188,2765275.25
38042,267624.6875,2765297.75
38778,267647.1563,2765280.25
38027,267717.625,2765273.75
38016,267714.125,2765239.5
38009,267711.375,2765200.75
37995,267701.6563,2765092.5
37990,267693.6563,2765052.25
37984,267667.4063,2765019.75
37983,267632.4375,2765019.5
37986,267607.1875,2765023.5
37989,267574.4375,2765041.5
38772,267552.9688,2765052.75
37978,267662.6563,2764972.75
37976,267650.6563,2764960.75
38771,267630.1875,2764916.25
37974,267603.6875,2764928.75
37973,267594.4375,2764890.75
38770,267584.4375,2764866.75
38040,267723.6563,2765293.75
38779,267693.6563,2765304.25
38041,267639.4063,2765295.75
38051,267683.6563,2765320.5
38050,267658.9063,2765318
38784,267667.5,2765363.25
38786,267664.1563,2765452.75
38080,267655.125,2765541.25
38083,267654.1563,2765586
38788,267646.0625,2765633.75
38094,267604.1875,2765664.25
38789,267666.5313,2765660.75
38791,267641.9688,2765694.25
38101,267672.2813,2765722.75
38964,267639.375,2765760
38049,267740.7813,2765309.5
38781,267753.1563,2765341.5
38065,267760.5313,2765381.75
38063,267799.3125,2765374.75
38061,267877.75,2765366.25
38062,267935.6875,2765366.25
38036,267784.875,2765285.75
38034,267833.5938,2765281
38031,267880.8125,2765276.75
38025,267927.8125,2765272
38019,268000.7813,2765265.25
38014,267969.5313,2765226.75
38008,267952.7813,2765195.5
38005,267952.0313,2765166.5
37999,267975.5313,2765119.25
37993,268007.7813,2765082.75
37988,268042.25,2765034.5
38018,268042.25,2765261.5
38776,268092.5,2765257
38768,267735.375,2764823.5
38769,267864.3438,2764852.5
37972,267910.5625,2764880.5
37970,267951.2813,2764860.25
37971,267980.7813,2764870
37910,268026,2764822.5
37902,268081.75,2764794.75
37897,268100.7188,2764784.25
38058,268116.8125,2765349
38783,268057.3125,2765353.25
38780,268003.5313,2765305.25
38054,267989.25,2765329
38057,267977.8438,2765347.75
38085,268106.4063,2765608.25
38086,268056.9375,2765626
38088,268036,2765632.25
38093,267973.5938,2765654.5
38790,267931.25,2765669.75
38089,267856.375,2765637.25
38787,267838.5313,2765609
38082,267823.8125,2765582.25
38081,267802.875,2765548
38079,267777.9063,2765512.75
38098,268098.1875,2765697
38097,268045.8125,2765693
909411,268060.9375,2765647
38792,268030.625,2765700.5
38793,267980.9688,2765720
38762,267994.9688,2765768.5
38763,268016.9375,2765798.25
38127,268018.7188,2765881
38800,267989.0625,2765932.25
38965,268076.1563,2765851.75
38794,267932.5938,2765734.75
38106,267936.3125,2765761.5
38111,267907.4688,2765793.75
38112,267877.2188,2765800.75
38117,267826.375,2765819
38118,267811.625,2765840.75
38123,267811.1563,2765866.75
38797,267808.5313,2765891.25
38798,267781.25,2765910.25
38801,267749.1563,2765943
38133,267722.0313,2765970
38138,267692.25,2766000.5
38803,267674.5625,2766018.25
38143,267659.6875,2766042.5
38805,267633.3125,2766060.75
38148,267605.5625,2766088.5
38809,267570.5313,2766126.5
38795,268180.5,2765816
38120,268149.9688,2765847
38796,268124.5313,2765872.25
38126,268086.6875,2765892.5
38799,268076.9375,2765920
38125,268039.375,2765885
38131,268055.0625,2765942
38802,268029.625,2765967.25
38136,267995.5625,2765994
38141,267954.7188,2766033.75
38807,267919.3125,2766070.75
38808,267898.4688,2766099.75
38806,267855.75,2766065
38810,267860.625,2766127.75
38149,267820.0625,2766095.5
38814,267863.5938,2766182.25
38816,267794.375,2766194.75
38820,267758.125,2766231.5
38825,267724.0625,2766262
38822,267700,2766243.75
38817,267656.875,2766201
38815,267572.8438,2766182.75
38812,267624.0313,2766172
38829,267728.0625,2766284.5
38188,267721.9063,2766305.25
38201,267786.2188,2766340.75
38211,267771,2766384.5
38847,267769.3125,2766424.5
38849,267720.3125,2766432.5
38839,267809.1563,2766363.75
38843,267858.3125,2766404.25
38848,267862.3438,2766431.25
38850,267845.125,2766439.75
38852,267811.625,2766474
38854,267777.8438,2766497.75
38853,267717.9688,2766494.25
38856,267759.375,2766526.5
38236,267725.875,2766559
38240,267689.125,2766580.25
38859,267661.2188,2766602.25
38861,267632.5625,2766614.25
38862,267608.8125,2766619.75
38863,267571.4063,2766628.75
38765,267558.9063,2766639.25
38764,267530,2766640.75
38766,267488.1875,2766654
38255,267452.8125,2766662.75
38246,267500.4375,2766608.75
99722135,268096.8438,2765060.25
99722136,268083.5,2765045.25
99722137,268062.5,2765007.25
99722138,268250.4688,2766045.75
99722139,268212.4688,2766070.75
99722140,268178.8125,2766106.5
99722141,268158.0313,2766128.25
99722142,268130.75,2766154.25
99722143,268101.125,2766193.25
99722144,268075.0938,2766219.25
55839,268043,2766251.75
99722146,268012.9063,2766280.5
99722147,267984.2188,2766300.5
99722148,267925.7813,2766292
99722149,267887.9375,2766255.5
99722150,267851.6875,2766217.5
99722151,267814.6563,2766221.5
99722152,267899.8438,2766207.75
99722153,267909.0313,2766166.5
99722154,267958.9375,2766325
99722155,267907.4688,2766377
99722156,267880.0313,2766404.75
99722157,268079.8125,2767392.75
99722158,268192.7813,2766168.5
99722159,268179.9063,2766198.25
99722160,268183.625,2766223
99722161,268137.1563,2765697.75
99722162,267582.3125,2766069.75
99722163,266840.625,2765480.75
99722164,266821.3438,2765575.75
99722165,266816.5,2765625.75
99722166,266836.9375,2765614.5
99722167,266854.5313,2765587
99722168,266880.0938,2765571.75
99722169,266846.6563,2765663.5
99722170,266795.4375,2765695
99722171,266768.0313,2766891
99722172,268056.6875,2768431
99722173,268096,2768405.5
99722174,268107.2188,2768385.5
99722175,267852.7188,2768345.5
99722176,266438.25,2768415.75
99722177,266416.9063,2768313.25
99722178,266309.7188,2768262.75
99722179,266293.875,2768339.75
99722180,266335.25,2768163
99722181,266287.5938,2767568.25
99722182,266288.75,2767536.75
99723030,267393.0313,2768225.5
99722185,267483.3438,2765021.5
99722192,267034.1875,2768114
99722194,267041.5625,2768262
99722234,267027.3438,2768292.5
99722196,267092.4063,2768585.25
99722184,266900.8438,2768686.75
99722231,266760.4375,2768574.25
99722232,266691.4375,2768597.5
99723315,267150.799,27654658.81
99723316,267157.419,2765552.949
99723317,267328.433,2767476.923
99723318,267558.033,2767447.519
99723319,267586.893,2767384.766
99723320,267516.387,2767824.957
99723321,267538.836,2768551.219
99722213,267760.0938,2765635.75
99720838,267887.4688,2765855.75
99722216,267828.7188,2765980.25
99722217,267821.1563,2766032.5
99724250,267816.55,2766174.82
99722223,267736.4375,2766347.25
99722224,267718.4375,2766452.75
99722189,266654.8438,2767099.25
99722193,266727.625,2768176.25
99723514,266960.1663,2768734.188
99723513,266929.2826,2768757.434
99723512,266901.0555,2768776.362
99723515,267036.5455,2768740.497
99724546,267252.15,2765426.82
99723702,267812.768,2767311.217
99724099,266688.405,2768749.934
99724100,266652.108,2768799.919
99724101,266622.006,2768840.895
99723912,267568.5625,2767131
99724535,268008.81,2765144.23
99724032,266765.219,2768649.25
99724033,266608.688,2766892.25
99724034,266678.188,2766932.75
99724040,267441.813,276713.5
99724041,267220.063,2767310.625
99724539,266700.38,2766833.16
99724540,268178.63,2765975.43
99724541,268136.89,2765963.14
99724145,268117.64,2765954.32
99724537,266525.78,2766737.1
99724578,266538.75,2766761.23
99724538,266556.7,2766752.43
99724542,268088.42,2765978.67
99724536,268024.92,2765922.28
99724571,266393.96,2766883.01
99724572,266678.69,2765964.19
99724573,266704.26,2765896.44
99724574,266732.95,2765828.9
99724576,268005.63,2765137.88
99724575,268011,2765148.96
99724577,267970.08,2765193.74
99724756,266289,2768378
99724757,266273,2768422
99726508,0,0
99722183,267133.5,2765311.25
99722186,267154.7813,2765310.75
99722187,267293.0625,2765332.75
99722188,266639.5625,2767822.25
99720839,266311.125,2767547.75
99722190,267710.8438,2767330.5
99722191,267125.75,2767682.5
99722195,267105.1563,2765155
99722197,267602.6875,2764935.75
99722198,267752.125,2764957.5
99722199,267420.9063,2764976.25
99722200,267757.375,2764977.25
99722201,267399.7813,2764980.75
99722202,267411,2764993
99720840,266852.875,2767676.25
99722203,267490.9375,2765130.5
99722204,267987.5313,2765173
99722205,267577.1875,2765215.25
99722206,267393.9063,2765266.25
99722207,267336.375,2765278.25
99722208,267583.4375,2765297
99722209,266994,2768607
99722210,267593.9375,2765326.75
99722211,267357.7813,2765351
99722212,267308.5938,2765361.5
99720841,266849.875,2767602.5
99720842,266907.2188,2767613
99722214,266821.7813,2765569.75
99720843,267163.5313,2767993.5
99720844,267110.6563,2765183.5
99722215,267489.3438,2766754.75
99722218,268154.4688,2766123.75
99722219,267816.5625,2766174.75
99722220,266887.9688,2766213.5
99722221,266860.5313,2766216
99722222,266828.0938,2766317.75
99722225,267525.0625,2766667.25
99722226,266355.2813,2766992.25
99722227,266654.8438,2767099.25
99722228,267568.5625,2767131
99720326,267660.7188,2767586.75
99722229,267322.9688,2767489
99722230,267125.75,2767682.5
99722233,266342.4063,2768453.25
99722235,266402.875,2768293.5
99722236,266594.4063,2768390.75
99722237,266411.6563,2768361.75
909593,267876,2761310.75
909594,267876.9688,2761351.5
909595,267876.3438,2761392.75
909596,267877.9375,2761428.5
909597,267884.375,2761463.75
909598,267896.5,2761475
40483,267960.4063,2761500
909600,267964.0625,2761546.75
40819,267951.5938,2761566
909602,267952.25,2761635.25
909603,267956.1563,2761717.5
99722242,267956.1563,2761717.5
909604,267982.875,2761791
909605,267955.094,2761678.5
909606,268015.0938,2762017
909607,267833.625,2761443.5
909608,267808.375,2761442.75
909609,267854.6563,2761375
909610,267860.1563,2761344.5
909611,267833.3125,2761346.5
909612,267825.5313,2761363.75
909613,267809.875,2761347
909614,267824.5625,2761328.5
909615,267654.25,2761249.5
909616,267528.1563,2761244.5
909617,267534.2813,2761280.25
909618,267483.5,2761259.5
909619,267424.8125,2761212.25
909620,267055.5938,2761166.5
909621,267054.0938,2761198.5
909622,266971.7813,2761169.5
909623,266712.5625,2761218.25
909624,266693.75,2761238
909625,267784.125,2761293.75
909626,267770.2813,2761303.75
909627,267769.5625,2761315.5
909628,267729.125,2761311.5
909629,267700.6563,2761304.5
909630,267678.6563,2761301.25
909631,267725.875,2761347.5
909632,267777.9688,2761343.25
909633,267768.5938,2761353.75
909634,267753.9375,2761366
909635,267740.1563,2761393
909636,267725.5938,2761425.5
909637,267709.4375,2761455.25
909638,267688.1563,2761505
909639,267674,2761540.5
909640,267666.125,2761559.25
909641,267656.2813,2761583.75
909642,267640.125,2761619.25
909643,267624.75,2761648
909644,267608.625,2761687.25
909645,267594.1563,2761728
909646,267571.4688,2761773
909647,267534.0313,2761787
909648,267491.3438,2761804
909649,267461.5625,2761814.75
909650,267431.2813,2761826
909651,267391.6563,2761836
909652,267387.5625,2761860.5
909653,267366.9688,2761922.25
909654,267364.1563,2761951.75
909655,267354.2188,2762012.75
909656,267307.875,2762040.75
40462,267264.125,2762050.25
40513,267222.7813,2762085.25
909659,267179.0313,2762117
909660,267146.4063,2762142.75
909661,267378.0313,2761893
909662,267354.7813,2761866.25
909663,267321.5938,2761852.5
909664,267275.8438,2761836.75
909665,267241.1563,2761819.75
909666,267183.9375,2761806.75
909667,267152.5938,2761829.75
909668,267133.7813,2761859.25
909669,267118.2813,2761893.5
909670,267111.25,2761919.75
909671,267140.4063,2761802.75
909672,267062.8438,2761800.5
909673,267053.125,2761828
909674,267022.625,2761853.25
909675,267075.625,2761824.25
909676,267023.6563,2761803.25
909677,267400.8438,2761798.25
909678,267347.6875,2761737.5
909679,267395.75,2761721.5
909680,267407,2761709.75
99723501,266916.8603,2761127.99
99723502,266880.7706,2761126.936
99723503,266848.6324,2761125.619
99723504,266814.1232,2761125.882
99723505,266792.7856,2761128.253
99723939,265998.543,2762025.857
909687,267473.5,2761596.75
909688,267501.875,2761624.25
909689,267535.3438,2761606.25
909690,267565.2813,2761591.75
909691,267599.1563,2761575.5
909692,267639.3438,2761581.5
30559,,
909693,267588.3438,2761799
30560,,
909694,267588.3438,2761837.25
30561,,
909695,267597.625,2761877.75
30562,,
909696,267606.2188,2761901
30585,,
909697,267620.8125,2761917.5
30586,,
909698,267575.75,2761905
30587,,
909699,267555.125,2761926.25
909700,267529.9688,2761950.25
909701,267403.5,2761906.75
99722243,267403.5,2761906.75
909702,267420.8438,2761919.25
909703,267448.1563,2761931.75
909704,267479.5,2761948.75
909705,267512.5938,2761967.75
909706,267532.3438,2761982.25
909708,267572.9375,2762008.75
909709,267595.5625,2762045.5
909710,267615.4063,2762085.75
909711,267619.4688,2762109.75
909712,267624.3438,2762141.75
909713,267648.2188,2762211.25
909714,267659.6875,2762242.25
909715,267673.2188,2762273.75
909716,267695.9375,2762311
909717,267714.875,2762336.25
909718,267737.2188,2762351.25
909719,267752.6875,2762367.5
909720,267760,2762387.5
909721,267774.625,2762408.75
99722244,267774.625,2762408.75
909722,267806.0625,2762446
909723,267833.3438,2762466.25
909724,267849.6875,2762486.25
909725,267868.625,2762526.75
909726,267903.8438,2762574
909727,267924,2762596
40634,267944.625,2762622
909729,267953.25,2762651.25
909730,267794.9375,2762493
909731,267760.5,2762518.5
909732,267733.7813,2762534
909733,267690.5313,2762556.25
909734,267702.4375,2762594
909735,267683.375,2762629.5
909736,267665.0625,2762638
909737,267682.5625,2762650.75
909738,267658.4688,2762652.25
99722245,267658.4688,2762652.25
909739,267616.875,2762207
909740,267583.4688,2762228
909741,267582.9063,2761985.5
909742,267603.5625,2761972
909743,267536.9375,2762030.75
909744,267496,2762065.75
99722246,267496,2762065.75
909745,267534.0938,2762082.75
99722247,267534.0938,2762082.75
909746,267562.25,2762101.5
909747,267585.1563,2762118.75
909748,267477.9688,2762075.5
40514,267458.625,2762069.75
909750,267473.8438,2762120.75
909751,267479.0938,2762156.75
909752,267501.0625,2762217.5
909753,267492.7813,2762206.75
909754,267486.4063,2762197.75
909755,267432.5938,2762237
909756,267487.9063,2762178.25
909757,267325.9375,2762114.25
909758,267341.8438,2762173.25
909759,267363.7188,2762174.5
909760,267580.6875,2762741.75
909761,267549.4375,2762773.5
909762,267531.8125,2762796.75
909763,267512.375,2762834.25
909764,267497.7813,2762863.5
909765,267503.625,2762915.25
909766,267492.9688,2762922.5
909767,267465.0938,2762947.5
909768,267449.5313,2762962
909769,267428,2762980.75
909770,267414.3438,2763005
909771,267395.7813,2763044.5
909772,267361.875,2763102
909773,267348.1563,2763132.25
909774,267312.9375,2763156
909775,267298.75,2763180.25
909776,267278.5938,2763216.5
909777,267256.2813,2763277.25
909778,267227.8125,2763263
909779,267213.9375,2763282.75
909780,267202.8438,2763304.25
909781,267197.6563,2763315.75
909782,267179.4063,2763337.5
909783,267178.625,2763388.25
909784,267172.6875,2763417.25
910164,266780.4063,2764009.25
909786,267143.7188,2763431.25
909787,267119.9063,2763440.75
909788,267094.9063,2763476.5
909789,267083.0313,2763528.25
909790,267104.0313,2763567.25
909791,267133,2763458.25
